"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WSF1","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON MA US","1971-06-17",,"0.00","0.0","0.0",,"81","56","  912",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-18",,"0.00","0.0","0.0",,"87","62","  894",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-19",,"0.00","0.0","0.0",,"86","64","  792",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-20",,"0.00","0.0","0.0",,"90","64","  876",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-21",,"0.45","0.0","0.0",,"90","67","  756",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-06-22",,"0.00","0.0","0.0",,"79","60","  780",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-23",,"0.00","0.0","0.0",,"70","59","  252",,"    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-06-24",,"0.00","0.0","0.0",,"90","60","  450",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-25",,"0.16","0.0","0.0",,"86","66","  768",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-06-26",,"0.00","0.0","0.0",,"82","69","  738",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-27",,"0.00","0.0","0.0",,"84","64","  822",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-28",,"0.00","0.0","0.0",,"74","60","  798",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-29",,"0.00","0.0","0.0",,"78","57","  528",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-06-30",,"0.00","0.0","0.0",,"94","67","  828",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-01",,"0.48","0.0","0.0",,"93","70","  618",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-02",,"0.00","0.0","0.0",,"79","67","  630",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-03",,"0.00","0.0","0.0",,"71","60","  900",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-04",,"0.00","0.0","0.0",,"86","58","  882",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-05",,"0.00","0.0","0.0",,"85","62","  894",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-06",,"0.06","0.0","0.0",,"90","65","  792",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-07",,"0.00","0.0","0.0",,"90","72","  816",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-08",,"0.00","0.0","0.0",,"92","71","  906",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-09",,"0.00","0.0","0.0",,"94","68","  624",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-10",,"0.00","0.0","0.0",,"89","71","  846",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-11",,"0.00","0.0","0.0",,"77","66","  402",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-12",,"0.00","0.0","0.0",,"76","63","  906",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-13",,"0.02","0.0","0.0",,"81","62","  732",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-14",,"0.10","0.0","0.0",,"83","64","  594",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-15",,"0.00","0.0","0.0",,"84","62","  726",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-16",,"0.00","0.0","0.0",,"86","62","  606",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-17",,"0.37","0.0","0.0",,"84","68","  504",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-18",,"0.00","0.0","0.0",,"80","61","  804",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-19",,"0.77","0.0","0.0",,"78","59","  330",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-20",,"0.00","0.0","0.0",,"75","64","  594",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-21",,"0.00","0.0","0.0",,"78","63","  828",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-22",,"0.00","0.0","0.0",,"75","65","  786",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-23",,"0.00","0.0","0.0",,"86","60","  750",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-24",,"0.00","0.0","0.0",,"85","65","  672",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-25",,"0.00","0.0","0.0",,"77","64","   96",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-26",,"0.00","0.0","0.0",,"80","59","  468",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-27",,"0.16","0.0","0.0",,"79","67","  168",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-28",,"0.00","0.0","0.0",,"74","64","  810",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-07-29",,"0.06","0.0","0.0",,"82","61","  432",,"    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-30",,"0.82","0.0","0.0",,"77","67","   18",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-07-31",,"0.00","0.0","0.0",,"89","66","  498",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-01",,"0.00","0.0","0.0",,"86","71","  510",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-02",,"0.00","0.0","0.0",,"86","71","  456",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-03",,"0.00","0.0","0.0",,"87","69","  420",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-04",,"0.01","0.0","0.0",,"77","67","    0",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-05",,"0.00","0.0","0.0",,"80","62","  840",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-06",,"0.00","0.0","0.0",,"86","65","  852",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-07",,"0.00","0.0","0.0",,"88","66","  762",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-08",,"0.00","0.0","0.0",,"79","62","  840",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-09",,"0.00","0.0","0.0",,"93","73","  828",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-10",,"0.00","0.0","0.0",,"93","71","  750",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-11",,"0.36","0.0","0.0",,"90","68","  480",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-12",,"0.15","0.0","0.0",,"79","64","  738",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-13",,"0.00","0.0","0.0",,"82","59","  816",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-14",,"0.00","0.0","0.0",,"76","61","  798",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-15",,"0.00","0.0","0.0",,"77","64","  282",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-16",,"0.00","0.0","0.0",,"80","61","  630",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-17",,"0.00","0.0","0.0",,"89","61","  786",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-18",,"0.00","0.0","0.0",,"81","66","  822",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-19",,"0.00","0.0","0.0",,"89","65","  654",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-20",,"0.23","0.0","0.0",,"88","69","  516",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-21",,"0.00","0.0","0.0",,"87","71","  708",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-22",,"0.00","0.0","0.0",,"83","69","  726",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-23",,"0.01","0.0","0.0",,"78","57","  540",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-24",,"0.00","0.0","0.0",,"75","52","  810",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-25",,"0.00","0.0","0.0",,"78","55","  756",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-26",,"0.00","0.0","0.0",,"73","62","  738",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-27",,"0.76","0.0","0.0",,"65","62","    0",,"    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-28",,"0.07","0.0","0.0",,"83","63","  276",,"    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-08-29",,"0.00","0.0","0.0",,"86","66","  756",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-30",,"0.00","0.0","0.0",,"87","66","  750",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-08-31",,"0.00","0.0","0.0",,"70","61","  648",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-01",,"0.00","0.0","0.0",,"79","58","  792",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-02",,"0.00","0.0","0.0",,"73","56","  756",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-03",,"0.00","0.0","0.0",,"83","63","  762",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-04",,"0.00","0.0","0.0",,"91","68","  774",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-05",,"0.00","0.0","0.0",,"92","70","  738",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-06",,"0.00","0.0","0.0",,"80","61","    0",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-07",,"0.00","0.0","0.0",,"81","60","  558",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-08",,"0.00","0.0","0.0",,"86","68","  534",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-09",,"0.09","0.0","0.0",,"91","69","  552",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-10",,"0.00","0.0","0.0",,"73","61","  732",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-11",,"0.00","0.0","0.0",,"78","65","  552",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-12",,"0.28","0.0","0.0",,"76","65","   90",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-13",,"0.69","0.0","0.0",,"71","63","    0",,"    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-14",,"0.30","0.0","0.0",,"68","63","    0",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-15",,"0.00","0.0","0.0",,"75","63","  192",,"    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-16",,"0.00","0.0","0.0",,"83","65","  672",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-17",,"0.00","0.0","0.0",,"72","63","    0",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-18",,"0.03","0.0","0.0",,"73","63","  180",,"    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-19",,"0.00","0.0","0.0",,"67","57","  672",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-20",,"0.05","0.0","0.0",,"69","61","    0",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-21",,"0.11","0.0","0.0",,"76","58","  318",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-22",,"0.00","0.0","0.0",,"66","54","  630",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-23",,"0.00","0.0","0.0",,"67","54","  534",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-09-24",,"0.00","0.0","0.0",,"67","53","  696",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-25",,"0.00","0.0","0.0",,"68","49","  600",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-26",,"0.00","0.0","0.0",,"66","53","  336",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-27",,"0.00","0.0","0.0",,"65","50","  324",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-28",,"0.00","0.0","0.0",,"69","57","  198",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-29",,"0.00","0.0","0.0",,"77","62","  456",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-09-30",,"0.00","0.0","0.0",,"79","62","  576",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-01",,"0.00","0.0","0.0",,"66","55","  684",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-02",,"0.00","0.0","0.0",,"86","56","  684",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-03",,"0.00","0.0","0.0",,"73","52","  438",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-04",,"0.00","0.0","0.0",,"63","49","  522",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-05",,"0.00","0.0","0.0",,"77","56","  642",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-06",,"0.24","0.0","0.0",,"72","56","   54",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-07",,"0.00","0.0","0.0",,"65","49","  546",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-08",,"0.00","0.0","0.0",,"62","45","  672",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-09",,"0.00","0.0","0.0",,"65","48","  288",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-10",,"1.30","0.0","0.0",,"68","58","    0",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-11",,"0.13","0.0","0.0",,"67","54","  516",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-12",,"0.00","0.0","0.0",,"63","50","  630",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-13",,"0.00","0.0","0.0",,"62","47","  666",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-14",,"0.00","0.0","0.0",,"74","55","  564",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-15",,"0.00","0.0","0.0",,"77","60","  498",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-16",,"0.00","0.0","0.0",,"66","54","  618",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-17",,"0.00","0.0","0.0",,"57","48","  558",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-18",,"0.00","0.0","0.0",,"59","47","  534",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-19",,"0.00","0.0","0.0",,"61","47","  354",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-20",,"0.00","0.0","0.0",,"59","49","  624",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-21",,"0.00","0.0","0.0",,"67","49","  648",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-22",,"0.00","0.0","0.0",,"72","49","  612",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-23",,"0.00","0.0","0.0",,"72","54","  468",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-24",,"0.16","0.0","0.0",,"57","54","    0",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-25",,"0.33","0.0","0.0",,"61","55","    0",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-26",,"0.00","0.0","0.0",,"67","55","  198",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-27",,"0.00","0.0","0.0",,"69","56","  426",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-28",,"0.00","0.0","0.0",,"77","59","  378",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-10-29",,"0.00","0.0","0.0",,"71","56","  618",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-30",,"0.00","0.0","0.0",,"72","50","  606",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-10-31",,"0.00","0.0","0.0",,"56","52","    0",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-01",,"0.11","0.0","0.0",,"76","56","  444",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-02",,"0.54","0.0","0.0",,"71","56","   30",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-03",,"0.15","0.0","0.0",,"68","53","   24",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-04",,"0.00","0.0","0.0",,"56","44","  576",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-05",,"0.00","0.0","0.0",,"53","41","  612",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-06",,"0.00","0.0","0.0",,"60","43","  366",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-07",,"0.15","0.0","0.0",,"64","34","   12",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-08",,"0.00","0.0","0.0",,"42","28","  558",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-09",,"0.00","0.0","0.0",,"40","24","  552",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-10",,"0.00","0.0","0.0",,"41","33","   90",,"    1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","1971-11-11",,"0.26","1.2","0.0",,"38","34","    0",,"    1","    1",,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-11-12",,"0.00","0.0","0.0",,"47","34","  318",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-13",,"0.00","0.0","0.0",,"47","29","  192",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-14",,"0.00","0.0","0.0",,"42","27","  582",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-15",,"0.00","0.0","0.0",,"45","30","  228",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-16",,"0.00","0.0","0.0",,"54","36","  582",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-17",,"0.00","0.0","0.0",,"47","33","  546",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-18",,"0.00","0.0","0.0",,"50","43","   78",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-19",,"0.00","0.0","0.0",,"61","41","   90",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-20",,"0.01","0.0","0.0",,"57","40","  228",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-21",,"0.87","0.7","0.0",,"44","35","    0",,"    1",,,,,,,"    1",,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-11-22",,"0.39","0.9","2.0",,"41","32","   60",,"    1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","1971-11-23",,"0.00","0.0","0.0",,"36","26","  552",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-24",,"0.00","0.0","0.0",,"40","25","   12",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-11-25",,"2.59","0.0","0.0",,"47","34","    0",,"    1",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-11-26",,"0.00","0.0","0.0",,"44","34","  558",,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-11-27",,"0.24","0.0","0.0",,"45","34","   18",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-28",,"0.34","0.0","0.0",,"45","38","  204",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-29",,"1.07","0.0","0.0",,"48","35","    0",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-11-30",,"0.02","0.0","0.0",,"50","33","   12",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-01",,"0.00","0.0","0.0",,"35","23","  546",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-02",,"0.00","0.0","0.0",,"32","20","  558",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-03",,"0.00","0.0","0.0",,"41","23","  546",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-04",,"0.00","0.0","0.0",,"36","23","  558",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-05",,"0.00","0.0","0.0",,"33","20","  552",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-06",,"0.35","1.2","0.0",,"50","25","    0",,"    1",,,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-12-07",,"0.02","0.0","0.0",,"53","42","  288",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-08",,"0.00","0.0","0.0",,"43","35","    0",,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-12-09",,"0.10","0.0","0.0",,"45","36","    6",,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-10",,"0.00","0.0","0.0",,"48","41","  372",,"    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-11",,"0.05","0.0","0.0",,"64","43","  456",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-12",,"0.00","0.0","0.0",,"52","36","  246",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-13",,"0.00","0.0","0.0",,"50","35","  468",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-14",,"0.05","0.5","0.0",,"41","34","  384",,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-12-15",,"0.30","0.0","0.0",,"47","34","    0",,"    1",,,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-12-16",,"0.03","0.0","0.0",,"64","39","  480",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-17",,"0.00","0.0","0.0",,"44","38","  228",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-18",,"0.06","1.6","0.0",,"40","16","   60",,,,,,,,,,"    1",,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","1971-12-19",,"0.03","0.4","1.0",,"29","13","  366",,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","1971-12-20",,"0.21","1.2","2.0",,"33","28","    0",,"    1",,,,,"    1",,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-12-21",,"0.00","0.0","1.0",,"45","30","  210",,"    1",,,,,"    1",,"    1",,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-22",,"0.00","0.0","0.0",,"40","19","  522",,,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON MA US","1971-12-23",,"0.00","0.0","0.0",,"34","17","  480",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-24",,"0.25","0.0","0.0",,"52","34","    6",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON MA US","1971-12-25",,"0.00","0.0","0.0",,"44","27","  540",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON MA US","1971-12-26",,"0.01","0.0","0.0",,"51","30","  162",,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON MA US","1971-12-27",,"0.10","0.0","0.0",,"46","34","    0",,"    1",,,,,,,,,,,,,,"    1",,"    1",,,
